"anio","mes","sector","resolucion","expediente","beneficiario","apoderado","tramite"
2019,4,"ZOLI","E2018002300","E2018002300","INDUSTRIA HONDUREnA DE MECHAS, S.A. DE C.V.","","IMPUESTO SOBRE LA RENTA, ACTIVO NETO, APORTACIoN SOLIDARIA"
2019,4,"ENERGiA RENOVABLE","E2018000853","E2018000853","RENOVABLES Y GENERACIoN DE LEMPIRA S.A DE C.V.","","IMPUESTO SOBRE LA RENTA, ACTIVO NETO, APORTACIoN SOLIDARIA"
2019,4,"ZOLI","E2019001147","E2019001147","FIVARO, S.A.","","ACPV"
2019,4,"POR TRATADOS Y CONVENIOS INTER","EA2019000001","EA2019000001","ORGANISMO INTERNACIONAL REGIONAL DE SANIDAD AGROPECUARIA (OIRSA)","","IMPUESTO SOBRE LA VENTA"
2019,4,"ASOCIACIONES SIN FINES DE LUCR","E2018002622","E2018002622","FUNDACIoN AMIGOS DE LA TIGRA","","IMPUESTO SOBRE LA RENTA, ACTIVO NETO, APORTACIoN SOLIDARIA"
2019,4,"ASOCIACIONES SIN FINES DE LUCR","E2017002120","E2017002120","ASOCIACIoN GOAL INTERNACIONAL","","IMPUESTO SOBRE LA RENTA, ACTIVO NETO, APORTACIoN SOLIDARIA"
2019,4,"IGLESIAS","E2018000828","E2018000828","MISIoN INTERNACIONAL EL AYUDANTE","","IMPUESTO SOBRE LA RENTA, ACTIVO NETO, APORTACIoN SOLIDARIA"
2019,4,"ZOLI","E2017001219","E2017001219","SAN SERVICES S. DE R. L","","IMPUESTO SOBRE LA RENTA, ACTIVO NETO, APORTACIoN SOLIDARIA"
2019,4,"ENERGiA RENOVABLE","E2018000311","E2018000311","ENERGIA EOLICA DE HONDURAS S. A.","","IMPUESTO SOBRE LA VENTA"
2019,4,"ASOCIACIONES SIN FINES DE LUCR","E2019000009","E2019000009","FUNDACION HONDUREnA DE DESARROLLO INTEGRAL (FUHDEIN)","","IMPUESTO SOBRE LA RENTA, ACTIVO NETO, APORTACIoN SOLIDARIA"
2019,4,"ZOLI","E2018002232","E2018002232","ALIMENTOS CALPULES, SOCIEDAD DE RESPONSABILIDAD LIMITADA DE CAPITAL VARIABLE (ALIMENTOS CALPULES, S. DE R.L. DE C.V.)","","IMPUESTO SOBRE LA RENTA, ACTIVO NETO, APORTACIoN SOLIDARIA"
2019,4,"ASOCIACIONES SIN FINES DE LUCR","E2018002711","E2018002711","FUNDACIoN UNIVERSITARIA  IBEROAMERICANA (FUNIBER)","","IMPUESTO SOBRE LA RENTA, ACTIVO NETO, APORTACIoN SOLIDARIA"
2019,4,"DL-119-2016","EM2019000022","EM2019000022","INSUMOS Y PLaSTICOS AGRiCOLAS, S. DE R.L.","","IMPUESTO SOBRE LA VENTA"
2019,4,"ASOCIACIONES SIN FINES DE LUCR","E2018002179","E2018002179","ASSOCIAZIONE DI TECNICI PER LA SOLIDARIETA E LA COOPERACIONE INTERNACIONALE RE.TE","","IMPUESTO SOBRE LA RENTA, ACTIVO NETO, APORTACIoN SOLIDARIA"
2019,4,"ASOCIACIONES SIN FINES DE LUCR","E2017001950","E2017001950","INTERNATIONAL DEVELOPMENT ENTERPRISES (IDE)","","IMPUESTO SOBRE LA RENTA"
2019,4,"ZOLI","E2019000826","E2019000826","TELAS ELASTICAS, S. DE R.L.","","ACPV"
2019,4,"IGLESIAS","E2018000775","E2018000775","MINISTERIO CORAZON PARA HONDURAS INTERNACIONAL (HEART TO HONDURAS INTERNATIONAL)","","IMPUESTO SOBRE LA VENTA"
2019,4,"OTORGADAS SEGuN DECRETOS LEGIS","E2018002461","E2018002461","ESTANQUES MARINOS S.A","","ACPV"
2019,4,"OTORGADAS SEGuN DECRETOS LEGIS","E2018002462","E2018002462","INVERSIONES ESPIRITU SANTO","","ACPV"
2019,4,"OTORGADAS SEGuN DECRETOS LEGIS","E2019000517","E2019000517","COMPAniA INDUSTRIAL LIDO POZUELO S.A. DE C.V.","","IMPUESTO SOBRE LA VENTA"
2019,4,"ASOCIACIONES SIN FINES DE LUCR","E2019000490","E2019000490","INSTITUTO PARA EL DESARROLLO HONDUREnO (IDH)","","IMPUESTO SOBRE LA RENTA, ACTIVO NETO, APORTACIoN SOLIDARIA"
2019,4,"ASOCIACIONES SIN FINES DE LUCR","E2019000407","E2019000407","ASOCIACIoN DE DESARROLLO PESPIRENSE (ADEPES)","","IMPUESTO SOBRE LA RENTA, ACTIVO NETO, APORTACIoN SOLIDARIA"
2019,4,"ASOCIACIONES SIN FINES DE LUCR","E2019000278","E2019000278","INSTITUTO HONDUREnO Y DESARROLLO INTEGRAL DE LA COMUNIDAD (INHDEI)","","IMPUESTO SOBRE LA RENTA, ACTIVO NETO, APORTACIoN SOLIDARIA"
2019,4,"OTORGADAS SEGuN DECRETOS LEGIS","E2018002447","E2018002447","TRAMADE S.A DE C.V","","IMPUESTO SOBRE LA VENTA"
2019,4,"OTORGADAS SEGuN DECRETOS LEGIS","E2018002356","E2018002356","AGREGADOS DEL CARIBE S. A. DE C. V","","IMPUESTO SOBRE LA VENTA"
2019,4,"ESTADO","E2018002150","E2018002150","ALCALDIA MUNICIPAL DE SANTA ROSA DE COPAN","","IMPUESTO SOBRE LA VENTA"
2019,4,"DL-119-2016","E2019000176","E2019000176","BENEFICIO DE ARROZ PROGRESO S.A. DE C.V.","","IMPUESTO SOBRE LA VENTA"
2019,4,"ASOCIACIONES SIN FINES DE LUCR","E2019000483","E2019000483","CaMARA DE COMERCIO E INDUSTRIAS DE CORTES","","IMPUESTO SOBRE LA RENTA, ACTIVO NETO, APORTACIoN SOLIDARIA"
2019,4,"DL-119-2016","E2018001636","E2018001636","AGRITRADE DE HONDURAS S.A DE C.V","","IMPUESTO SOBRE LA VENTA"
2019,4,"ZOLI","E2018000854","E2018000854","KIT MANUFACTURING, SOCIEDAD DE RESPONSABILIDAD LIMITADA","","IMPUESTO SOBRE LA RENTA, ACTIVO NETO, APORTACIoN SOLIDARIA"
2019,4,"OTORGADAS SEGuN DECRETOS LEGIS","E2018002466","E2018002466","CAMARONES DEL SUR, S. DE R. L. (CAMARSUR)","","ACPV"
2019,4,"ESTADO","E2019001013","E2019001013","INSTITUTO HONDUREnO DE SEGURIDAD SOCIAL (IHSS)","","IMPUESTO SOBRE LA VENTA"
2019,4,"ZOLITUR","E2018002125","E2018002125","PARADISE HOTELS  & RESORTS S. A.","","IMPUESTO SOBRE LA VENTA"
2019,4,"ASOCIACIONES SIN FINES DE LUCR","E2018002386","E2018002386","ASOCIACIoN DE MUNICIPIOS DE HONDURAS (AMHON)","","IMPUESTO SOBRE LA VENTA"
2019,4,"ALIANZA PuBLICO PRIVADA (APP)","E2017000807","E2017000807","DESARROLLADORA Y OPERADORA DE INFRAESTRUCTURA DE HONDURAS, S.A. DE C.V.","","IMPUESTO SOBRE LA RENTA, ACTIVO NETO, APORTACIoN SOLIDARIA"
2019,4,"ASOCIACIONES SIN FINES DE LUCR","E2018002281","E2018002281","ASOCIACION HONUDUREnA DE PRODUCTORES DE ALIMENTOS BALANCEADOS PARA ANIMALES","","IMPUESTO SOBRE LA RENTA"
2019,4,"DL-119-2016","E2019000194","E2019000194","AVICOLA TECNOLoGICA SAN ANTONIO S. DE R.L DE C.V","","IMPUESTO SOBRE LA VENTA"
2019,3,"ASOCIACIONES SIN FINES DE LUCR","E2018001957","E2018001957","MODULO COMUNITARIO DE LA REPRESA HIDROELECTRICA GENERAL FRANCISCO MORAZAN, EL CAJoN","","IMPUESTO SOBRE LA VENTA"
2019,3,"ALIANZA PuBLICO PRIVADA (APP)","E2018001472","E2018001472","VITRA CCG & P, S. A","","IMPUESTO SOBRE LA RENTA, ACTIVO NETO, APORTACIoN SOLIDARIA"
2019,3,"FOMENTO AL TURISMO","E2018002271","E2018002271","INMOBILIARIA PATRIMONIO Y ARRIENDO S.A (INPASA)","","IMPUESTO SOBRE LA VENTA"
2019,3,"ASOCIACIONES SIN FINES DE LUCR","E2018002425","E2018002425","FUNDACION PARA LA EDUCACION RICARDO ERNESTO MADURO ANDREU (FEREMA)","","TASA"
2019,3,"ZOLI","E2017001377","E2017001377","AGROINDUSTRIAL  PALMA REAL, S. A. DE C. V. ( AGROPALMA)","","ACPV"
2019,3,"ASOCIACIONES SIN FINES DE LUCR","E2017001688","E2017001688","CENTRO JUBILEO INTERNACIONAL (CJI)","","TASA"
2019,3,"ASOCIACIONES SIN FINES DE LUCR","E2017001821","E2017001821","FUNDACIoN SUIZA DE COOPERACIoN PARA EL DESARROLLO TeCNICO (SWISSCONTACT)","","IMPUESTO SOBRE LA VENTA"
2019,3,"ASOCIACIONES SIN FINES DE LUCR","E2018001839","E2018001839","FAMILY LIFE MISSIONS, INC","","TASA"
2019,3,"ENERGiA RENOVABLE","E2018002683","E2018002683","ENERGIA RENOVABLE S.A DE C.V.","","IMPUESTO SOBRE LA VENTA"
2019,3,"OTORGADAS SEGuN DECRETOS LEGIS","E2018002285","E2018002285","EXPORTADORA DE CAMARONES DEL SUR S. DE R.L. DE C.V","","ACPV"
2019,3,"ZOLI","E2019000401","E2019000401","RLA MANUFACTURING. S.D. R.L.","","ACPV"
2019,3,"ZOLI","E2019000390","E2019000390","MAS ACME HONDURAS, S. DE R.L.","","ACPV"
2019,3,"ZOLI","E2019000505","E2019000505","CARACOL KNITS S.A DE C.V","","ACPV"
2019,3,"BIENES Y SERVICIOS EXENTOS","E2018002687","E2018002687","EMPRESA DE MANTENIMIENTO, CONSTRUCCION Y ELECTRICIDAD S. A. DE C. V.","","IMPUESTO SOBRE LA VENTA"
2019,3,"DL-119-2016","E2018002448","E2018002448","PROTECCIONES AGRiCOLAS","","IMPUESTO SOBRE LA VENTA"
2019,3,"FOMENTO AL TURISMO","EM2019000008","EM2019000008","INVERSIONES TURiSTICAS DE HONDURAS S.A DE C.V.","","IMPUESTO SOBRE LA VENTA"
2019,3,"DL-119-2016","E2018001454","E2018001454","AVICOLA GANADERA SAN ANTONIO S. DE R.L. DE C.V.","","IMPUESTO SOBRE LA VENTA"
2019,3,"DL-119-2016","E2018000818","E2018000818","COMERCIAL ALMIJAR, S DE R.L. DE C.V.","","IMPUESTO SOBRE LA VENTA"
2019,3,"DL-119-2016","E2018001855","E2018001855","JUAN GABRIEL SANCHEZ MARTINEZ","","IMPUESTO SOBRE LA VENTA"
2019,3,"ZOLI","E2019000504","E2019000504","GILDAN TEXTILES DE SULA S. DE R.L.","","ACPV"
2019,3,"ENERGiA RENOVABLE","E2018002667","E2018002667","CADELGA S.A","","ISV-119"
2019,3,"ENERGiA RENOVABLE","E2018002575","E2018002575","ENERGIA CHUMBAGUA S.A. DE C.V","","IMPUESTO SOBRE LA RENTA, ACTIVO NETO, APORTACIoN SOLIDARIA"
2019,3,"DL-119-2016","EM2019000013","EM2019000013","FERTILIZANTES DEL NORTE, S.A. DE C.V.","","IMPUESTO SOBRE LA VENTA"
2019,3,"DL-119-2016","E2018001866","E2018001866","BODEGA LOPEZ","","IMPUESTO SOBRE LA VENTA"
2019,3,"DL-119-2016","E2018002474","E2018002474","CAFES ESPECIALES CORQUIN, .S.A.","","IMPUESTO SOBRE LA VENTA"
2019,3,"ZOLI","E2019000501","E2019000501","GILDAN MAYAN TEXTILES S. DE R.L.","","ACPV"
2019,3,"ZOLI","E2019000493","E2019000493","GILDAN HONDURAS HOSIERY FACTORY S. DE R.L.","","ACPV"
2019,3,"ZOLI","E2019000503","E2019000503","AKH S DE R L","","ACPV"
2019,3,"ZOLI","E2019000500","E2019000500","GILDAN ACTIVEWEAR HONDURAS TEXTILE COMPANY S. DE R.L.","","ACPV"
2019,3,"ASOCIACIONES SIN FINES DE LUCR","E2018000329","E2018000329","COORDINADORA DE INSTITUCIONES Y ASOCIACIONES DE REHABILITACIoN DE HONDURAS (CIARH)","","IMPUESTO SOBRE LA VENTA"
2019,3,"ENERGiA RENOVABLE","E2018002119","E2018002119","HIDROELeCTRICAS DE OCCIDENTE S.A DE C.V","","IMPUESTO SOBRE LA RENTA, ACTIVO NETO, APORTACIoN SOLIDARIA"
2019,3,"ZOLI","E2019000467","E2019000467","ROMAN KNITS HONDURAS S.A. DE C.V.","","ACPV"
2019,3,"ZOLT","E2018002509","E2018002509","BIGOS S. DE R.L","","IMPUESTO SOBRE LA RENTA, ACTIVO NETO, APORTACIoN SOLIDARIA"
2019,3,"FOMENTO AL TURISMO","E2018002327","E2018002327","NUEVA SOCIEDAD HOTELERA, S. A. DE C. V.","","IMPUESTO SOBRE LA RENTA, ACTIVO NETO, APORTACIoN SOLIDARIA"
2019,3,"ZOLI","E2018000975","E2018000975","INMOBILIARIA HONDUREnA DEL VALLE, S.A. DE C.V.","","IMPUESTO SOBRE LA RENTA, ACTIVO NETO, APORTACIoN SOLIDARIA"
2019,3,"LIT","E2018002040","E2018002040","DESARROLLOS HOTELEROS DE HONDURAS S. A. DE C. V","","IMPUESTO SOBRE LA RENTA, ACTIVO NETO, APORTACIoN SOLIDARIA"
2019,3,"ENERGiA RENOVABLE","E2018002314","E2018002314","INVERSIONES DE GENERACIoN ELeCTRICAS S.A DE C.V (INGELSA)","","RENTA CONVENIO BILATERALES"
2019,3,"ZOLI","E2019000437","E2019000437","PARK ENERGY, S.A. DE C.V.","","ACPV"
2019,3,"ALIANZA PuBLICO PRIVADA (APP)","E2018000581","E2018000581","CONSTRUCTORA C.C. SOCIEDAD ANONIMA DE CAPITAL VARIABLE","","RETENCIoN EN LA FUENTE"
2019,3,"ASOCIACIONES SIN FINES DE LUCR","E2018002489","E2018002489","CRUZ VERDE HONDUREnA","","IMPUESTO SOBRE LA RENTA"
2019,3,"ZOLI","E2019000502","E2019000502","GILDAN HOSIERY RIO NANCE S. DE R.L.","","ACPV"
2019,3,"OTORGADAS SEGuN DECRETOS LEGIS","E2017002010","E2017002010","AMERICAN PACIFIC HONDURAS S.A DE C.V  (AMPAC S.A DE C.V)","","ACTIVO NETO"
2019,3,"ASOCIACIONES SIN FINES DE LUCR","E2018002737","E2018002737","SOCIEDAD EDUCACIONAL INTERAMERICANA DE TEGUCIGALPA (SEIT)","","IMPUESTO SOBRE LA RENTA, ACTIVO NETO, APORTACIoN SOLIDARIA"
2019,3,"ZOLI","E2019000509","E2019000509","INVERSIONES AMALGAMADAS, SOCIEDAD ANONIMA DE CAPITAL VARIABLE","","ACPV"
2019,3,"DL-119-2016","E2018002709","E2018002709","BENEFICIO DE ARROZ MATURAVE S.A.","","IMPUESTO SOBRE LA VENTA"
2019,3,"OTORGADAS SEGuN DECRETOS LEGIS","E2018002585","E2018002585","RIVERA MARINA S. DE R.L","","ACPV"
2019,3,"ASOCIACIONES SIN FINES DE LUCR","E2018001285","E2018001285","ASOCIACIoN PROVIDENCE WORLD MINISTRIES INC. (PWM)","","IMPUESTO SOBRE LA RENTA"
2019,3,"ASOCIACIONES SIN FINES DE LUCR","E2019000159","E2019000159","PROYECTO ALDEA GLOBAL (PAG)","","IMPUESTO SOBRE LA RENTA"
2019,3,"DL-119-2016","E2018002099","E2018002099","AGROPECUARIA VIRREY S.A","","IMPUESTO SOBRE LA VENTA"
2019,3,"ESTADO","E2018002095","E2018002095","UNIVERSIDAD NACIONAL DE AGRICULTURA (UNA)","","IMPUESTO SOBRE LA VENTA"
2019,3,"ALIANZA PuBLICO PRIVADA (APP)","E2018001184","E2018001184","DESARROLLADORA Y OPERADORA DE INFRAESTRUCTURA DE HONDURAS, S.A. DE C.V.","","IMPUESTO SOBRE LA VENTA"
2019,3,"ZOLI","E2019000492","E2019000492","GILDAN CHOLOMA TEXTILES S. DE R.L.","","ACPV"
2019,3,"ENERGiA RENOVABLE","E2019000010","E2019000010","VIENTOS DE ELECTROTECNIA S. A. DE C. V","","RETENCIoN EN LA FUENTE"
2019,3,"ASOCIACIONES SIN FINES DE LUCR","E2018001367","E2018001367","ASOCIACIoN COORDINADORA DE MUJERES CAMPESINAS DE LA PAZ (COMUCAP)","","IMPUESTO SOBRE LA RENTA"
2019,3,"ALIANZA PuBLICO PRIVADA (APP)","E2018001211","E2018001211","POSTENSA CENTRO CiVICO SOCIEDAD DE PROPoSITO EXCLUSIVO S. A.","","IMPUESTO SOBRE LA RENTA, ACTIVO NETO, APORTACIoN SOLIDARIA"
2019,3,"ASOCIACIONES SIN FINES DE LUCR","E2018001967","E2018001967","FUNDACION SUPERANDO JUNTOS HONDURAS","","IMPUESTO SOBRE LA RENTA, ACTIVO NETO, APORTACIoN SOLIDARIA"
2019,3,"DL-119-2016","E2018002455","E2018002455","EXPORTADORA E IMPORTADORA CENTROAMERICANA S DE RL","","IMPUESTO SOBRE LA VENTA"
2019,2,"DL-119-2016","E2017001212","E2017001212","HACIENDA LA EMPALIZADA","","IMPUESTO SOBRE LA VENTA"
2019,2,"ZOLI","E2018001784","E2018001784","ORNAMENTALES DEL VALLE S. A DE C. V (ORVASA)","","IMPUESTO SOBRE LA VENTA"
2019,2,"DL-119-2016","E2018002205","E2018002205","INVERSIONES AVICOLAS DE HONDURAS  S.A. DE C.V.","","IMPUESTO SOBRE LA VENTA"
2019,2,"ZOLI","E2018001970","E2018001970","SOLAR POWER ENERGY SOLUTIONS S.A DE C.V.","","IMPUESTO SOBRE LA RENTA, ACTIVO NETO, APORTACIoN SOLIDARIA"
2019,2,"FOMENTO AL TURISMO","E2018001445","E2018001445","INVERSIONES Y SERVICIOS S.A. DE C.V.","","IMPUESTO SOBRE LA RENTA, ACTIVO NETO, APORTACIoN SOLIDARIA"
2019,2,"ZOLI","E2018000485","E2018000485","MERRIL S.A. DE C.V","","IMPUESTO SOBRE LA RENTA, ACTIVO NETO, APORTACIoN SOLIDARIA"
2019,2,"OTORGADAS SEGuN DECRETOS LEGIS","E2018000473","E2018000473","DERIVADOS DE MAIZ DE HONDURAS, S.A. DE C.V.","","ACTIVO NETO"
2019,2,"ZOLI","E2018000999","E2018000999","REPRESENTACIONES ABA, S. DE R.L. DE C.V.","","IMPUESTO SOBRE LA RENTA, ACTIVO NETO, APORTACIoN SOLIDARIA"
2019,2,"ZOLITUR","E2018002319","E2018002319","ROYMART, S. DE R. L. DE C.V","","ACPV"
2019,2,"OTORGADAS SEGuN DECRETOS LEGIS","E2018002303","E2018002303","GRANJAS MARINAS LARVICULTURA S.A DE C.V","","ACPV"
2019,2,"ASOCIACIONES SIN FINES DE LUCR","E2018000943","E2018000943","FUNDACIoN FICOHSA PARA LA EDUCACIoN INFANTIL","","IMPUESTO SOBRE LA RENTA, ACTIVO NETO, APORTACIoN SOLIDARIA"
2019,2,"FOMENTO AL TURISMO","E2018002029","E2018002029","AUTOS CORPORATIVOS, S. A.","","IMPUESTO SOBRE LA RENTA, ACTIVO NETO, APORTACIoN SOLIDARIA"
2019,2,"ASOCIACIONES SIN FINES DE LUCR","E2018000149","E2018000149","FUNDACIoN DE APOYO AL HOSPITAL DE SAN LORENZO","","IMPUESTO SOBRE LA RENTA, ACTIVO NETO, APORTACIoN SOLIDARIA"
2019,2,"ENERGiA RENOVABLE","E2018000959","E2018000959","PACIFIC SOLAR ENERGY S. A. DE C. V.","","IMPUESTO SOBRE LA RENTA, ACTIVO NETO, APORTACIoN SOLIDARIA"
2019,2,"ASOCIACIONES SIN FINES DE LUCR","E2018002204","E2018002204","FUNDACIoN NACIONAL PRO NUTRICIoN INFANTIL (NUTRE HOGAR)","","IMPUESTO SOBRE LA RENTA, ACTIVO NETO, APORTACIoN SOLIDARIA"
2019,2,"ZOLITUR","E2018002649","E2018002649","SILVER SEAFOOD S. DE R.L DE C.V","","IMPUESTO SOBRE LA VENTA"
2019,2,"IGLESIAS","E2018000749","E2018000749","SOCIEDAD CULTURAL ESPIRITUAL EVANGELICA AMIGOS DE TEGUCIGALPA","","IMPUESTO SOBRE LA RENTA, ACTIVO NETO, APORTACIoN SOLIDARIA"
2019,2,"COOPERATIVAS","E2018001301","E2018001301","FEDERACIoN  HONDUREnA DE COOPERATIVAS AGRO FORESTALES LIMITADA (FEHCAFOR)","","IMPUESTO SOBRE LA RENTA"
2019,2,"ASOCIACIONES SIN FINES DE LUCR","E2018001925","E2018001925","FAMILY LIFE MISSIONS, INC","","IMPUESTO SOBRE LA RENTA, ACTIVO NETO, APORTACIoN SOLIDARIA"
2019,2,"ASOCIACIONES SIN FINES DE LUCR","E2018002310","E2018002310","ASOCIACIoN RED DE RADIODIFUSIoN BiBLICA","","IMPUESTO SOBRE LA RENTA"
2019,2,"ASOCIACIONES SIN FINES DE LUCR","E2018001284","E2018001284","MISION  EVANGELICA MUNDIAL/MEM","","IMPUESTO SOBRE LA RENTA"
2019,2,"COOPERATIVAS","E2018002203","E2018002203","COOPERATIVA MIXTA SOLFAHSA LIMITADA","","IMPUESTO SOBRE LA RENTA, ACTIVO NETO, APORTACIoN SOLIDARIA"
2019,2,"ASOCIACIONES SIN FINES DE LUCR","E2018002210","E2018002210","FUNDACION AGUA PARA TODOS (FUNAPAT)","","IMPUESTO SOBRE LA RENTA, ACTIVO NETO, APORTACIoN SOLIDARIA"
2019,2,"126-2011 ART 4 LEY DE FOMENTO","E2018001741","E2018001741","ECONO RENT A CAR S. DE R. L","","IMPUESTO SOBRE LA RENTA, ACTIVO NETO, APORTACIoN SOLIDARIA"
2019,2,"ALIANZA PuBLICO PRIVADA (APP)","E2018001373","E2018001373","PALMEROLA INTERNATIONAL AIRPORT S. A. DE C. V.","","IMPUESTO SOBRE LA VENTA"
2019,2,"ZOLI","E2018001517","E2018001517","HANIL HONDURAS S.A. DE C.V.","","IMPUESTO SOBRE LA RENTA, ACTIVO NETO, APORTACIoN SOLIDARIA"
2019,2,"ZOLI","E2018002233","E2018002233","PROQUIMA, S.A. DE C.V.","","IMPUESTO SOBRE LA RENTA, ACTIVO NETO, APORTACIoN SOLIDARIA"
2019,2,"ENERGiA RENOVABLE","E2018002406","E2018002406","SOCIEDAD ELECTRICA MESOAMERICANA S.A DE C.V","","IMPUESTO SOBRE LA RENTA"
2019,2,"ASOCIACIONES SIN FINES DE LUCR","E2018002499","E2018002499","ASOCIACIoN HONDUREnA PREDICAR Y SANAR (PREDISAN)","","TASA"
2019,2,"BIENES Y SERVICIOS EXENTOS","E2018002607","E2018002607","SAN RAFAEL INDUSTRIES S. DE R. L. DE C.V.","","IMPUESTO SOBRE LA VENTA"
2019,2,"ASOCIACIONES SIN FINES DE LUCR","E2018001814","E2018001814","FUNDACIoN EDUCACIONAL PALMERAS","","TASA"
2019,2,"DL-119-2016","E2018002725","E2018002725","CAMIONES Y MOTORES, S.A. (CAMOSA)","","IMPUESTO SOBRE LA VENTA"
2019,2,"ASOCIACIONES SIN FINES DE LUCR","E2018000211","E2018000211","ALCANCE MUNDIAL DEL EVANGELIO INCORPORADO (AME)","","IMPUESTO SOBRE LA RENTA, ACTIVO NETO, APORTACIoN SOLIDARIA"
2019,2,"COOPERATIVAS","E2018002035","E2018002035","COOPERATIVA DE TRANSPORTES INTERURBANOS DE PASAJEROS DEL BAJO AGUAN (COTRAIPBAL)","","IMPUESTO SOBRE LA RENTA, ACTIVO NETO, APORTACIoN SOLIDARIA"
2019,2,"ALIANZA PuBLICO PRIVADA (APP)","E2018002032","E2018002032","OPERADORA PORTUARIA CENTROAMERICANA, S.A. DE C.V.","","IMPUESTO SOBRE LA RENTA"
2019,2,"ALIANZA PuBLICO PRIVADA (APP)","E2018002140","E2018002140","OPERADORA PORTUARIA CENTROAMERICANA, S.A. DE C.V.","","RETENCIoN EN LA FUENTE"
2019,2,"ZOLI","E2019000235","E2019000235","ASTRO CARToN HONDURAS S. A. DE C .V.","","ACPV"
2019,2,"ASOCIACIONES SIN FINES DE LUCR","E2018002469","E2018002469","MANCOMUNIDAD DE LOS MUNICIPIOS LENCAS DEL CENTRO DE LEMPIRA (COLOSUCA)","","TASA"
2019,2,"POR TRATADOS Y CONVENIOS INTER","E2019000161","E2019000161","ORGANISMO INTERNACIONAL REGIONAL DE SANIDAD AGROPECUARIA (OIRSA)","","IMPUESTO SOBRE LA VENTA"
2019,2,"OTORGADAS SEGuN DECRETOS LEGIS","E2019000066","E2019000066","ALIMENTOS MARAVILLA DE HONDURAS, S.A. DE C.V.","","ISV-119"
2019,2,"ENERGiA RENOVABLE","E2018002481","E2018002481","HYDROLUZ S. A. DE C. V.","","IMPUESTO SOBRE LA VENTA"
2019,2,"ENERGiA RENOVABLE","E2018001989","E2018001989","ENERGIA Y TRANSMISION S.A. DE C.V. (ENETRAN)","","IMPUESTO SOBRE LA RENTA"
2019,2,"ALIANZA PuBLICO PRIVADA (APP)","EM2018000014","EM2018000014","INGENIEROS CONSULTORES Y CONSTRUCTORES ELECTROMECANICOS PROYECTOS ESPECIALES SOCIEDAD ANONIMA DE CAPITAL VARIABLE","","IMPUESTO SOBRE LA VENTA"
2019,2,"COOPERATIVAS","E2018002012","E2018002012","COOPERATIVA AGROPECUARIA CAFETALERA SAN JOSE LIMITADA (COCASJOL)","","IMPUESTO SOBRE LA RENTA"
2019,2,"OTORGADAS SEGuN DECRETOS LEGIS","E2017001208","E2017001208","JOSE  LAMAS S. DE R. L.","","IMPUESTO SOBRE LA VENTA"
2019,2,"FOMENTO AL TURISMO","E2018002175","E2018002175","CAPITALES E INVERSIONES INMOBILIARIAS, SOCIEDAD ANoNIMA DE CAPITAL VARIABLE","","IMPUESTO SOBRE LA RENTA, ACTIVO NETO, APORTACIoN SOLIDARIA"
2019,2,"DL-119-2016","E2019000331","E2019000331","FINCAS EL CARMEN S. DE R.L","","IMPUESTO SOBRE LA VENTA"
2019,2,"DL-119-2016","E2019000080","E2019000080","INSUMOS Y PLaSTICOS AGRiCOLAS, S. DE R.L.","","IMPUESTO SOBRE LA VENTA"
2019,2,"ZOLI","E2019000193","E2019000193","COTTONWISE TEXTILES(HONDURAS), S.A.","","ACPV"
2019,2,"ENERGiA RENOVABLE","E2018002652","E2018002652","COMPAniA AZUCARERA TRES VALLES S.A DE C.V","","ISV-119"
2019,2,"DL-119-2016","E2019000075","E2019000075","AGRICOLA SANDOVAL, S. A DE C. V.","","IMPUESTO SOBRE LA VENTA"
2019,2,"OTORGADAS SEGuN DECRETOS LEGIS","E2018002302","E2018002302","GRANJAS MARINAS SAN BERNARDO S.A. DE C.V.","","ACPV"
2019,2,"ESTADO","EM2018000009","EM2018000009","UNIDAD ADMINISTRADORA DE PROYECTOS (UAP-SEFIN)","","IMPUESTO SOBRE LA VENTA"
2019,2,"BIENES Y SERVICIOS EXENTOS","E2018000190","E2018000190","QUInONEZ INDUSTRIAL S DE R.L.","","IMPUESTO SOBRE LA VENTA"
2019,2,"COOPERATIVAS","E2018002393","E2018002393","COOPERATIVA DE AHORRO Y CREDITO CHOROTEGA LIMITADA","","IMPUESTO SOBRE LA RENTA, ACTIVO NETO, APORTACIoN SOLIDARIA"
2019,2,"ZOLITUR","E2018002038","E2018002038","ROATAN ISLAND DREAM ENTERPRISES, S.A","","IMPUESTO SOBRE LA VENTA"
2019,2,"ASOCIACIONES SIN FINES DE LUCR","E2018002423","E2018002423","ASOCIACIoN DE GANADEROS Y AGRICULTORES DE ATLANTIDA (AGAA)","","IMPUESTO SOBRE LA RENTA, ACTIVO NETO, APORTACIoN SOLIDARIA"
2019,2,"ESTADO","E2018000078","E2018000078","SECRETARIA DE AGRICULTURA Y GANADERIA (SAG)","","IMPUESTO SOBRE LA VENTA"
2019,2,"ASOCIACIONES SIN FINES DE LUCR","E2018002250","E2018002250","FEDERACION NACIONAL DE AGRICULTORES Y GANADEROS DE HONDURAS (FENAGH)","","IMPUESTO SOBRE LA RENTA"
2019,2,"ENERGiA RENOVABLE","E2018002478","E2018002478","TSK ELECTRONICA Y ELECTRICIDAD S.A. SUCURSAL HONDURAS","","IMPUESTO SOBRE LA VENTA"
